,station_id,station_name,year,snow,t_mean,lon,lat
9215,253190220,LIDZBARK,1995,0,-7.4,19.833333,53.25
9216,253210130,SZCZYTNO,1995,0,-7.8,21.016667,53.583333
9217,253210210,MYSZYNIEC,1995,7,-7.1,21.35,53.383333
9218,253220070,BIEBRZA-PIEŃCZYKÓWEK,1995,0,-9.2,22.6,53.65
9219,253220180,MARIANOWO,1995,0,-6.4,22.1,53.216667
9220,253230020,RÓŻANYSTOK,1995,0,-8.5,23.4,53.633333
9221,254140010,DZIWNÓW,1995,0,-5.3,14.733333,54.016667
9222,254160020,DARŁOWO,1995,0,-6.0,16.383333,54.45
9223,254160110,MIASTKO,1995,1,-10.1,16.983333,54.016667
9224,254170040,KARŻNICZKA,1995,6,-7.8,17.233333,54.483333
9225,254170140,KOŚCIERZYNA,1995,4,-8.9,17.966667,54.133333
9226,254180010,ROZEWIE,1995,11,-4.2,18.333333,54.833333
9227,254180060,GDYNIA,1995,3,-4.6,18.566667,54.516667
9228,254180110,GDAŃSK-ŚWIBNO,1995,10,-7.0,18.933333,54.333333
9229,254180170,LISEWO,1995,0,-5.2,18.833333,54.1
9230,254190050,FROMBORK,1995,3,-6.3,19.683333,54.366667
9231,254190120,KMIECIN,1995,8,-8.7,19.166667,54.183333
9232,254200080,LIDZBARK WARMIŃSKI,1995,8,-7.6,20.6,54.133333
9233,254220030,GOŁDAP,1995,4,-8.9,22.316667,54.316667
9234,254220090,OLECKO,1995,4,-9.8,22.483333,54.05
9235,350190550,CZĘSTOCHOWA,1995,4,-2.8,19.0925,50.8125
9236,354180150,GDAŃSK-RĘBIECHOWO,1995,5,-10.3,18.466667,54.383333
9237,249180010,PSZCZYNA,1996,11,-9.8,18.916667,50.0
9238,249180130,CIESZYN,1996,10,-9.8,18.633333,49.75
9239,249180160,BRENNA,1996,7,-11.5,18.871667,49.754167
9240,249180230,WISŁA,1996,13,-12.5,18.866667,49.65
9241,249180260,ISTEBNA-KUBALONKA,1996,18,-11.6,18.9,49.6
9242,249190030,LIBERTÓW,1996,8,-12.0,19.9,49.966667
9243,249190090,INWAŁD,1996,12,-10.7,19.433333,49.883333
9244,249190130,MIĘDZYBRODZIE BIALSKIE,1996,12,-12.0,19.2,49.8
9245,249190190,MAKÓW PODHALAŃSKI,1996,10,-14.5,19.683333,49.733333
9246,249190320,LUBOŃ WIELKI,1996,27,-12.2,19.992222,49.653333
9247,249190330,NOWY DWÓR,1996,12,-13.2,19.166667,49.65
9248,249190350,ZAWOJA,1996,20,-13.1,19.516667,49.616667
9249,249190370,RABKA,1996,14,-15.4,19.966667,49.616667
9250,249190480,LALIKI,1996,19,-12.0,19.016667,49.55
9251,249190520,OBIDOWA,1996,25,-13.7,19.966667,49.55
9252,249190560,JABŁONKA,1996,17,-16.3,19.7,49.466667
9253,249190670,POLANA CHOCHOŁOWSKA,1996,26,-12.1,19.783333,49.233333
9254,249190680,HALA ORNAK,1996,24,-17.9,19.866667,49.233333
9255,249200020,ŁAZY,1996,6,-11.8,20.5,49.966667
9256,249200070,DOBCZYCE,1996,14,-12.8,20.066667,49.883333
9257,249200110,JODŁOWNIK,1996,23,-12.8,20.25,49.783333
9258,249200130,JASTRZĘBIA,1996,10,-13.7,20.9,49.783333
9259,249200180,LIMANOWA,1996,9,-12.8,20.433333,49.683333
9260,249200240,PTASZKOWA,1996,21,-14.7,20.883333,49.6
9261,249200260,ŁĄCKO,1996,13,-12.4,20.439444,49.559444
9262,249200320,ŁOPUSZNA,1996,14,-14.5,20.133333,49.483333
9263,249200360,MIZERNA,1996,14,-13.7,20.283333,49.466667
9264,249200370,KROŚCIENKO,1996,16,-12.7,20.433333,49.45
9265,249200410,PIWNICZNA,1996,14,-13.3,20.7,49.433333
9266,249200470,KRYNICA,1996,22,-13.4,20.966667,49.416667
9267,249200480,BUKOWINA TATRZAŃSKA,1996,32,-12.1,20.116667,49.35
9268,249200490,MUSZYNA,1996,16,-12.2,20.883333,49.35
9269,249200510,PORONIN,1996,25,-16.6,20.033333,49.333333
9270,249200540,HALA GĄSIENICOWA,1996,33,-13.6,20.005833,49.244167
9271,249200550,DOLINA PIĘCIU STAWÓW,1996,36,-14.4,20.05,49.216667
9272,249209978,CZORSZTYN-NADZAMCZE,1996,20,-16.0,20.333333,49.433333
9273,249209987,ZBYSZYCE,1996,13,-11.7,20.666667,49.7
9274,249210070,BIECZ-GRUDNA,1996,12,-11.4,21.25,49.733333
9275,249210140,DUKLA,1996,10,-9.6,21.683333,49.566667
9276,249210230,WYSOWA,1996,12,-14.6,21.183333,49.433333
9277,249210240,BARWINEK,1996,4,-8.7,21.683333,49.433333
9278,249219996,ŻARNOWA,1996,2,-10.3,21.816667,49.883333
9279,249220040,DYNÓW,1996,5,-9.6,22.233333,49.833333
9280,249220060,BIRCZA,1996,8,-10.3,22.483333,49.683333
9281,249220080,SANOK-TREPCZA,1996,15,-10.5,22.183333,49.583333
9282,249220150,SOLINA-JAWOR,1996,13,-13.1,22.466667,49.4
9283,249220170,BALIGRÓD-MCHAWA,1996,17,-14.8,22.283333,49.35
9284,249220180,KOMAŃCZA,1996,20,-10.8,22.066667,49.333333
9285,249220210,TERKA,1996,21,-16.0,22.433333,49.3
9286,249220280,STUPOSIANY,1996,26,-19.0,22.683333,49.183333
9287,249229989,ŻUBRACZE,1996,21,-17.8,22.268611,49.206389
9288,249229996,ZADĄBROWIE,1996,3,-8.5,22.816667,49.9
9289,250140030,BOGATYNIA,1996,4,-10.3,14.983333,50.9
9290,250150090,ŚWIERADÓW-ZDRÓJ,1996,18,-9.6,15.334718,50.909222
9291,250150170,JAKUSZYCE,1996,41,-15.3,15.45,50.816667
9292,250150220,KARPACZ,1996,21,-10.3,15.783333,50.783333
9293,250150250,PAPROTKI,1996,21,-11.7,15.95,50.733333
9294,250160090,PSZENNO,1996,6,-10.1,16.55,50.85
9295,250160130,SZCZAWNO-ZDRÓJ,1996,6,-10.3,16.233333,50.8
9296,250160360,TARNÓW,1996,9,-12.6,20.984444,50.03
9297,250160480,SŁOSZÓW,1996,11,-13.0,16.379722,50.41
9298,250160520,LĄDEK-ZDRÓJ,1996,10,-13.2,16.883333,50.35
9299,250160590,DŁUGOPOLE-ZDRÓJ,1996,13,-14.2,16.633333,50.25
9300,250160610,BOLESŁAWÓW,1996,9,-11.5,16.883333,50.25
9301,250170110,DOBROGOSZCZ,1996,0,-11.0,17.016667,50.766667
9302,250170140,GRODKÓW,1996,2,-10.5,17.4,50.683333
9303,250170240,KORFANTÓW,1996,4,-10.4,17.6,50.483333
9304,250170250,OTMUCHÓW,1996,7,-12.0,17.166667,50.466667
9305,250170320,PRUDNIK,1996,11,-13.0,17.566667,50.316667
9306,250170330,GŁUCHOŁAZY,1996,9,-10.9,17.383333,50.3
9307,250170390,GŁUBCZYCE,1996,10,-13.3,17.8,50.183333
9308,250180030,STARE OLESNO,1996,0,-9.0,18.033889,50.084444
9309,250180270,ŚWIERKLANIEC,1996,0,-10.2,18.95,50.433333
9310,250180380,SUKOWICE,1996,8,-9.7,18.166667,50.266667
9311,250180520,RYBNIK,1996,9,-10.3,18.55,50.1
9312,250189991,CZEKANÓW,1996,0,-9.8,18.733333,50.35
9313,250189996,LUBLINIEC,1996,0,-11.0,18.7,50.683333
9314,250190030,SILNICZKA,1996,0,-9.4,19.766667,50.916667
9315,250190160,LGOTA GÓRNA,1996,0,-11.2,19.233333,50.6
9316,250190250,ZĄBKOWICE,1996,0,-7.8,19.283333,50.366667
9317,250190290,OLEWIN,1996,2,-11.3,19.6025,50.2775
9318,250190380,BIERUŃ STARY,1996,15,-11.7,19.1,50.083333
9319,250190390,KRAKÓW-OBSERWATORIUM,1996,6,-9.4,19.966667,50.066667
9320,250190530,KATOWICE PYRZOWICE,1996,0,-10.9,19.076111,50.472778
9321,250200040,BODZENTYN,1996,0,-8.5,20.95,50.95
9322,250200120,SKRONIÓW,1996,0,-9.6,20.266667,50.633333
9323,250200210,MIECHÓW,1996,0,-9.4,20.033333,50.366667
9324,250200220,SIELEC,1996,0,-8.9,20.416667,50.316667
9325,250200230,BORUSOWA,1996,0,-14.6,20.8,50.283333
9326,250200280,IGOŁOMIA,1996,1,-11.0,20.266667,50.1
9327,250200310,WIELICZKA,1996,12,-10.6,20.05,50.0
9328,250210050,ŚWIĘTY KRZYŻ,1996,17,-10.8,21.05,50.85
9329,250210130,STASZÓW,1996,0,-9.8,21.183333,50.6
9330,250210180,CHORZELÓW,1996,0,-9.0,21.45,50.35
9331,250210240,ZAWADA,1996,0,-8.9,21.483333,50.066667
9332,250220030,WYSOKIE,1996,0,-14.2,22.666667,50.916667
9333,250220120,JAROCIN,1996,0,-8.8,22.3,50.566667
9334,250220140,TARNOGRÓD,1996,0,-9.0,22.75,50.366667
9335,250230030,WERBKOWICE,1996,0,-14.0,23.766667,50.75
9336,250230070,TOMASZÓW LUBELSKI,1996,0,-9.6,23.4,50.45
9337,250230120,NOWY LUBLINIEC,1996,0,-9.5,23.1,50.266667
9338,251150060,CEBER,1996,0,-7.1,16.65,51.716667
9339,251150080,GRABIK,1996,0,-8.0,15.116667,51.65
9340,251150180,TOMASZÓW BOLESŁAWIECKI,1996,0,-9.1,15.683333,51.283333
9341,251150250,ZGORZELEC,1996,3,-9.7,15.033333,51.133333
9342,251160150,POLKOWICE DOLNE,1996,0,-7.9,16.05,51.5
9343,251160170,CHWAŁKOWICE,1996,0,-8.3,16.613889,51.448889
9344,251170030,WITASZYCE,1996,0,-7.4,17.55,51.95
9345,251170090,SMOLICE,1996,0,-7.2,17.183333,51.7
9346,251170150,GRABOWNICA,1996,0,-7.8,17.45,51.466667
9347,251170290,NAMYSŁÓW,1996,0,-8.7,17.733333,51.083333
9348,251170320,JELCZ-LASKOWICE,1996,0,-8.3,17.35,51.05
9349,251180090,SIERADZ,1996,0,-8.4,18.7,51.6
9350,251190050,PUCZNIEW,1996,0,-9.0,19.083333,51.783333
9351,251200030,SKIERNIEWICE,1996,1,-9.4,20.166667,51.966667
9352,251200150,ŁAZISKA,1996,0,-9.3,20.916667,51.333333
9353,251210040,JARCZEW,1996,1,-10.2,21.983333,51.816667
9354,251210120,PUŁAWY,1996,1,-8.5,21.966667,51.416667
9355,251220070,SOBIESZYN,1996,0,-9.4,22.15,51.616667
9356,251230120,BEZEK,1996,0,-8.8,23.266667,51.183333
9357,252150050,KRZYŻ,1996,0,-6.5,15.983333,52.883333
9358,252150120,GORZYŃ,1996,0,-6.2,15.9,52.566667
9359,252150180,LUBINICKO-ŚWIEBODZIN,1996,0,-6.1,15.55,52.25
9360,252160110,SZAMOTUŁY-BABORÓWKO,1996,0,-6.1,16.633333,52.583333
9361,252160160,PAPROĆ,1996,0,-6.4,16.183333,52.3
9362,252160230,WIELICHOWO,1996,0,-5.9,16.35,52.116667
9363,252170110,GNIEZNO,1996,0,-7.5,17.566667,52.55
9364,252170190,SŁUPCA,1996,0,-6.9,17.866667,52.283333
9365,252170210,KÓRNIK,1996,0,-6.6,17.1,52.25
9366,252180080,KOŁUDA WIELKA,1996,0,-6.9,18.15,52.733333
9367,252190030,GŁODOWO,1996,0,-9.1,19.233333,52.833333
9368,252200060,POŚWIĘTNE,1996,2,-9.4,20.383333,52.633333
9369,252200120,LEGIONOWO,1996,2,-10.0,20.966667,52.4
9370,252200150,WARSZAWA-BIELANY,1996,2,-10.1,20.966667,52.283333
9371,252210050,PUŁTUSK,1996,1,-10.9,21.001667,52.067778
9372,252210160,WARSZAWA-OBSERWATORIUM,1996,1,-10.0,21.033333,52.216667
9373,252220030,SZEPIETOWO,1996,2,-18.6,22.55,52.85
9374,252230120,BIAŁOWIEŻA,1996,13,-11.2,23.85,52.7
9375,252239995,BIAŁA PODLASKA,1996,6,-10.0,23.083333,52.033333
9376,253140060,GOLENIÓW,1996,1,-6.1,14.893056,53.593056
9377,253150190,PRZELEWICE,1996,0,-5.2,15.083333,53.1
9378,253159999,REDŁO,1996,0,-9.8,15.95,53.783333
9379,253160090,WIERZCHOWO,1996,2,-5.9,16.116667,53.466667
9380,253170210,CHRZĄSTOWO,1996,0,-6.5,17.583333,53.183333
9381,253180020,RADOSTOWO,1996,3,-6.2,18.75,53.983333
9382,253180090,ŚLIWICE,1996,9,-9.1,18.183333,53.7
9383,253180150,GRUDZIĄDZ,1996,2,-21.1,18.716667,53.433333
9384,253180220,BYDGOSZCZ,1996,1,-7.6,17.966667,53.1
9385,253190030,DOBROCIN,1996,8,-12.3,19.833333,53.916667
9386,253190070,PRABUTY,1996,5,-8.1,19.216667,53.733333
9387,253190220,LIDZBARK,1996,3,-9.4,19.833333,53.25
9388,253210130,SZCZYTNO,1996,7,-12.6,21.016667,53.583333
9389,253210210,MYSZYNIEC,1996,9,-11.5,21.35,53.383333
9390,253220070,BIEBRZA-PIEŃCZYKÓWEK,1996,14,-12.9,22.6,53.65
9391,253220180,MARIANOWO,1996,11,-11.3,22.1,53.216667
9392,253230020,RÓŻANYSTOK,1996,15,-12.4,23.4,53.633333
9393,254140010,DZIWNÓW,1996,0,-1.7,14.733333,54.016667
9394,254160020,DARŁOWO,1996,0,-2.3,16.383333,54.45
9395,254160110,MIASTKO,1996,8,-6.6,16.983333,54.016667
9396,254170040,KARŻNICZKA,1996,11,-5.1,17.233333,54.483333
9397,254170140,KOŚCIERZYNA,1996,15,-6.2,17.966667,54.133333
9398,254180010,ROZEWIE,1996,19,-2.7,18.333333,54.833333
9399,254180060,GDYNIA,1996,4,-2.6,18.566667,54.516667
9400,254180110,GDAŃSK-ŚWIBNO,1996,7,-5.7,18.933333,54.333333
9401,254180170,LISEWO,1996,0,-8.3,18.833333,54.1
9402,254190050,FROMBORK,1996,7,-8.6,19.683333,54.366667
9403,254190120,KMIECIN,1996,5,-8.9,19.166667,54.183333
9404,254200080,LIDZBARK WARMIŃSKI,1996,20,-11.8,20.6,54.133333
9405,254220030,GOŁDAP,1996,20,-13.6,22.316667,54.316667
9406,254220090,OLECKO,1996,25,-13.3,22.483333,54.05
9407,350190550,CZĘSTOCHOWA,1996,0,-10.3,19.0925,50.8125
9408,354180150,GDAŃSK-RĘBIECHOWO,1996,15,-5.1,18.466667,54.383333
9409,249180010,PSZCZYNA,1997,0,4.6,18.916667,50.0
9410,249180130,CIESZYN,1997,0,5.8,18.633333,49.75
9411,249180160,BRENNA,1997,0,6.0,18.871667,49.754167
9412,249180230,WISŁA,1997,0,3.6,18.866667,49.65
9413,249180260,ISTEBNA-KUBALONKA,1997,0,1.1,18.9,49.6
9414,249190090,INWAŁD,1997,0,6.7,19.433333,49.883333
9415,249190130,MIĘDZYBRODZIE BIALSKIE,1997,0,5.0,19.2,49.8
9416,249190190,MAKÓW PODHALAŃSKI,1997,0,3.8,19.683333,49.733333
9417,249190320,LUBOŃ WIELKI,1997,0,0.0,19.992222,49.653333
9418,249190330,NOWY DWÓR,1997,0,4.9,19.166667,49.65
9419,249190350,ZAWOJA,1997,0,3.5,19.516667,49.616667
9420,249190370,RABKA,1997,0,4.0,19.966667,49.616667
9421,249190480,LALIKI,1997,0,2.6,19.016667,49.55
9422,249190520,OBIDOWA,1997,1,1.7,19.966667,49.55
9423,249190560,JABŁONKA,1997,0,2.4,19.7,49.466667
9424,249190670,POLANA CHOCHOŁOWSKA,1997,0,1.7,19.783333,49.233333
9425,249190680,HALA ORNAK,1997,20,-0.3,19.866667,49.233333
9426,249200020,ŁAZY,1997,0,5.8,20.5,49.966667
9427,249200070,DOBCZYCE,1997,0,5.4,20.066667,49.883333
9428,249200130,JASTRZĘBIA,1997,0,3.4,20.9,49.783333
9429,249200180,LIMANOWA,1997,0,4.2,20.433333,49.683333
9430,249200240,PTASZKOWA,1997,0,3.7,20.883333,49.6
9431,249200260,ŁĄCKO,1997,0,5.2,20.439444,49.559444
9432,249200320,ŁOPUSZNA,1997,3,2.7,20.133333,49.483333
9433,249200360,MIZERNA,1997,0,1.4,20.283333,49.466667
9434,249200370,KROŚCIENKO,1997,0,2.9,20.433333,49.45
9435,249200410,PIWNICZNA,1997,0,2.5,20.7,49.433333
9436,249200470,KRYNICA,1997,0,1.2,20.966667,49.416667
9437,249200480,BUKOWINA TATRZAŃSKA,1997,17,2.8,20.116667,49.35
9438,249200490,MUSZYNA,1997,0,0.8,20.883333,49.35
9439,249200510,PORONIN,1997,7,2.5,20.033333,49.333333
9440,249200540,HALA GĄSIENICOWA,1997,60,2.0,20.005833,49.244167
9441,249200550,DOLINA PIĘCIU STAWÓW,1997,63,0.8,20.05,49.216667
9442,249210070,BIECZ-GRUDNA,1997,0,2.6,21.25,49.733333
9443,249210140,DUKLA,1997,0,1.1,21.683333,49.566667
9444,249210230,WYSOWA,1997,0,-0.2,21.183333,49.433333
9445,249210240,BARWINEK,1997,0,0.2,21.683333,49.433333
9446,249220040,DYNÓW,1997,0,2.5,22.233333,49.833333
9447,249220080,SANOK-TREPCZA,1997,0,2.6,22.183333,49.583333
9448,249220150,SOLINA-JAWOR,1997,0,2.9,22.466667,49.4
9449,249220170,BALIGRÓD-MCHAWA,1997,0,2.7,22.283333,49.35
9450,249220180,KOMAŃCZA,1997,2,1.0,22.066667,49.333333
9451,249220210,TERKA,1997,0,2.1,22.433333,49.3
9452,249220280,STUPOSIANY,1997,1,1.2,22.683333,49.183333
9453,249229989,ŻUBRACZE,1997,5,0.0,22.268611,49.206389
9454,250140030,BOGATYNIA,1997,0,7.0,14.983333,50.9
9455,250150090,ŚWIERADÓW-ZDRÓJ,1997,0,6.0,15.334718,50.909222
9456,250150150,SZKLARSKA PORĘBA,1997,0,4.7,15.533333,50.833333
9457,250150170,JAKUSZYCE,1997,0,2.7,15.45,50.816667
9458,250150220,KARPACZ,1997,0,7.1,15.783333,50.783333
9459,250150250,PAPROTKI,1997,0,5.4,15.95,50.733333
9460,250160090,PSZENNO,1997,0,8.0,16.55,50.85
9461,250160130,SZCZAWNO-ZDRÓJ,1997,0,7.4,16.233333,50.8
9462,250160360,TARNÓW,1997,0,7.9,20.984444,50.03
9463,250160480,SŁOSZÓW,1997,0,6.9,16.379722,50.41
9464,250160520,LĄDEK-ZDRÓJ,1997,0,7.1,16.883333,50.35
9465,250160590,DŁUGOPOLE-ZDRÓJ,1997,0,6.8,16.633333,50.25
9466,250160610,BOLESŁAWÓW,1997,0,5.4,16.883333,50.25
9467,250170110,DOBROGOSZCZ,1997,0,5.3,17.016667,50.766667
9468,250170140,GRODKÓW,1997,0,6.2,17.4,50.683333
9469,250170240,KORFANTÓW,1997,0,6.6,17.6,50.483333
9470,250170250,OTMUCHÓW,1997,0,6.6,17.166667,50.466667
9471,250170320,PRUDNIK,1997,0,6.6,17.566667,50.316667
9472,250170330,GŁUCHOŁAZY,1997,0,6.2,17.383333,50.3
9473,250170390,GŁUBCZYCE,1997,0,5.6,17.8,50.183333
9474,250180030,STARE OLESNO,1997,0,3.6,18.033889,50.084444
9475,250180270,ŚWIERKLANIEC,1997,0,6.0,18.95,50.433333
9476,250180380,SUKOWICE,1997,0,6.1,18.166667,50.266667
9477,250180520,RYBNIK,1997,0,5.8,18.55,50.1
9478,250189991,CZEKANÓW,1997,0,5.0,18.733333,50.35
9479,250189996,LUBLINIEC,1997,0,4.0,18.7,50.683333
9480,250190030,SILNICZKA,1997,0,4.8,19.766667,50.916667
9481,250190160,LGOTA GÓRNA,1997,0,3.9,19.233333,50.6
9482,250190250,ZĄBKOWICE,1997,0,3.7,19.283333,50.366667
9483,250190290,OLEWIN,1997,0,4.5,19.6025,50.2775
9484,250190380,BIERUŃ STARY,1997,0,5.3,19.1,50.083333
9485,250190390,KRAKÓW-OBSERWATORIUM,1997,0,4.1,19.966667,50.066667
9486,250190530,KATOWICE PYRZOWICE,1997,0,4.8,19.076111,50.472778
9487,250200040,BODZENTYN,1997,0,4.1,20.95,50.95
9488,250200120,SKRONIÓW,1997,0,4.2,20.266667,50.633333
9489,250200210,MIECHÓW,1997,0,4.7,20.033333,50.366667
9490,250200220,SIELEC,1997,0,4.2,20.416667,50.316667
9491,250200230,BORUSOWA,1997,0,-0.3,20.8,50.283333
9492,250200280,IGOŁOMIA,1997,0,3.8,20.266667,50.1
9493,250200310,WIELICZKA,1997,0,5.3,20.05,50.0
9494,250210050,ŚWIĘTY KRZYŻ,1997,0,2.4,21.05,50.85
9495,250210130,STASZÓW,1997,0,3.1,21.183333,50.6
9496,250210180,CHORZELÓW,1997,0,4.3,21.45,50.35
9497,250210240,ZAWADA,1997,0,4.6,21.483333,50.066667
9498,250220030,WYSOKIE,1997,0,3.2,22.666667,50.916667
9499,250220120,JAROCIN,1997,0,3.9,22.3,50.566667
9500,250230030,WERBKOWICE,1997,0,0.9,23.766667,50.75
9501,250230070,TOMASZÓW LUBELSKI,1997,0,2.6,23.4,50.45
9502,250230120,NOWY LUBLINIEC,1997,0,2.7,23.1,50.266667
9503,251150060,CEBER,1997,0,7.7,16.65,51.716667
9504,251150080,GRABIK,1997,0,7.4,15.116667,51.65
9505,251150180,TOMASZÓW BOLESŁAWIECKI,1997,0,6.7,15.683333,51.283333
9506,251150250,ZGORZELEC,1997,0,7.5,15.033333,51.133333
9507,251160150,POLKOWICE DOLNE,1997,0,7.5,16.05,51.5
9508,251160170,CHWAŁKOWICE,1997,0,6.5,16.613889,51.448889
9509,251170030,WITASZYCE,1997,0,5.4,17.55,51.95
9510,251170090,SMOLICE,1997,0,5.4,17.183333,51.7
9511,251170150,GRABOWNICA,1997,0,5.9,17.45,51.466667
9512,251170290,NAMYSŁÓW,1997,0,5.8,17.733333,51.083333
9513,251170320,JELCZ-LASKOWICE,1997,0,6.1,17.35,51.05
9514,251180090,SIERADZ,1997,0,5.2,18.7,51.6
9515,251190050,PUCZNIEW,1997,0,5.3,19.083333,51.783333
9516,251200030,SKIERNIEWICE,1997,0,5.0,20.166667,51.966667
9517,251200150,ŁAZISKA,1997,0,4.5,20.916667,51.333333
9518,251210040,JARCZEW,1997,0,3.7,21.983333,51.816667
9519,251210120,PUŁAWY,1997,0,3.5,21.966667,51.416667
9520,251220070,SOBIESZYN,1997,0,3.4,22.15,51.616667
9521,251230120,BEZEK,1997,0,3.0,23.266667,51.183333
9522,252150050,KRZYŻ,1997,0,6.5,15.983333,52.883333
9523,252150120,GORZYŃ,1997,0,7.1,15.9,52.566667
9524,252150180,LUBINICKO-ŚWIEBODZIN,1997,0,5.8,15.55,52.25
9525,252160110,SZAMOTUŁY-BABORÓWKO,1997,0,6.0,16.633333,52.583333
9526,252160160,PAPROĆ,1997,0,6.9,16.183333,52.3
9527,252160230,WIELICHOWO,1997,0,6.8,16.35,52.116667
9528,252170110,GNIEZNO,1997,0,5.3,17.566667,52.55
9529,252170190,SŁUPCA,1997,0,5.7,17.866667,52.283333
9530,252170210,KÓRNIK,1997,0,6.2,17.1,52.25
9531,252180080,KOŁUDA WIELKA,1997,0,4.8,18.15,52.733333
9532,252190030,GŁODOWO,1997,0,4.0,19.233333,52.833333
9533,252200060,POŚWIĘTNE,1997,0,4.1,20.383333,52.633333
9534,252200120,LEGIONOWO,1997,0,4.4,20.966667,52.4
9535,252200150,WARSZAWA-BIELANY,1997,0,5.0,20.966667,52.283333
9536,252210050,PUŁTUSK,1997,0,3.6,21.001667,52.067778
9537,252210160,WARSZAWA-OBSERWATORIUM,1997,0,4.3,21.033333,52.216667
9538,252220030,SZEPIETOWO,1997,0,-1.7,22.55,52.85
9539,252230120,BIAŁOWIEŻA,1997,2,2.7,23.85,52.7
9540,252239995,BIAŁA PODLASKA,1997,0,3.3,23.083333,52.033333
9541,253140060,GOLENIÓW,1997,0,6.1,14.893056,53.593056
9542,253150190,PRZELEWICE,1997,0,5.8,15.083333,53.1
9543,253159999,REDŁO,1997,0,2.4,15.95,53.783333
9544,253160090,WIERZCHOWO,1997,0,5.2,16.116667,53.466667
9545,253170210,CHRZĄSTOWO,1997,0,4.6,17.583333,53.183333
9546,253180020,RADOSTOWO,1997,0,3.0,18.75,53.983333
9547,253180090,ŚLIWICE,1997,0,3.0,18.183333,53.7
9548,253180150,GRUDZIĄDZ,1997,0,5.8,18.716667,53.433333
9549,253180220,BYDGOSZCZ,1997,0,4.7,17.966667,53.1
9550,253190030,DOBROCIN,1997,0,2.9,19.833333,53.916667
9551,253190070,PRABUTY,1997,0,3.6,19.216667,53.733333
9552,253190220,LIDZBARK,1997,0,4.0,19.833333,53.25
9553,253210130,SZCZYTNO,1997,0,2.7,21.016667,53.583333
9554,253210210,MYSZYNIEC,1997,0,2.7,21.35,53.383333
9555,253220070,BIEBRZA-PIEŃCZYKÓWEK,1997,1,2.4,22.6,53.65
9556,253220180,MARIANOWO,1997,0,2.4,22.1,53.216667
9557,253230020,RÓŻANYSTOK,1997,1,2.1,23.4,53.633333
9558,254140010,DZIWNÓW,1997,0,5.8,14.733333,54.016667
9559,254160020,DARŁOWO,1997,0,5.5,16.383333,54.45
9560,254160110,MIASTKO,1997,0,3.6,16.983333,54.016667
9561,254170040,KARŻNICZKA,1997,0,4.4,17.233333,54.483333
9562,254170140,KOŚCIERZYNA,1997,0,3.2,17.966667,54.133333
9563,254180010,ROZEWIE,1997,0,4.2,18.333333,54.833333
9564,254180060,GDYNIA,1997,0,4.9,18.566667,54.516667
9565,254180110,GDAŃSK-ŚWIBNO,1997,0,3.9,18.933333,54.333333
9566,254180170,LISEWO,1997,0,4.2,18.833333,54.1
9567,254190050,FROMBORK,1997,0,4.7,19.683333,54.366667
9568,254190120,KMIECIN,1997,0,3.4,19.166667,54.183333
9569,254200080,LIDZBARK WARMIŃSKI,1997,0,3.4,20.6,54.133333
9570,254220030,GOŁDAP,1997,1,2.6,22.316667,54.316667
9571,254220090,OLECKO,1997,0,1.8,22.483333,54.05
9572,350190550,CZĘSTOCHOWA,1997,0,4.4,19.0925,50.8125
9573,354180150,GDAŃSK-RĘBIECHOWO,1997,0,3.6,18.466667,54.383333
9574,249180010,PSZCZYNA,1998,6,-3.2,18.916667,50.0
9575,249180130,CIESZYN,1998,3,-3.3,18.633333,49.75
9576,249180160,BRENNA,1998,3,-3.3,18.871667,49.754167
9577,249180230,WISŁA,1998,6,-5.3,18.866667,49.65
9578,249180260,ISTEBNA-KUBALONKA,1998,37,-8.0,18.9,49.6
9579,249190090,INWAŁD,1998,2,-2.5,19.433333,49.883333
9580,249190130,MIĘDZYBRODZIE BIALSKIE,1998,3,-2.9,19.2,49.8
9581,249190190,MAKÓW PODHALAŃSKI,1998,4,-4.9,19.683333,49.733333
9582,249190320,LUBOŃ WIELKI,1998,29,-7.7,19.992222,49.653333
9583,249190330,NOWY DWÓR,1998,3,-3.6,19.166667,49.65
9584,249190350,ZAWOJA,1998,20,-3.9,19.516667,49.616667
9585,249190370,RABKA,1998,3,-4.7,19.966667,49.616667
9586,249190480,LALIKI,1998,32,-7.2,19.016667,49.55
9587,249190520,OBIDOWA,1998,22,-7.9,19.966667,49.55
9588,249190560,JABŁONKA,1998,16,-7.2,19.7,49.466667
9589,249190670,POLANA CHOCHOŁOWSKA,1998,56,-4.5,19.783333,49.233333
9590,249190680,HALA ORNAK,1998,49,-8.4,19.866667,49.233333
9591,249200020,ŁAZY,1998,1,-2.7,20.5,49.966667
9592,249200070,DOBCZYCE,1998,3,-1.8,20.066667,49.883333
9593,249200130,JASTRZĘBIA,1998,3,-6.3,20.9,49.783333
9594,249200180,LIMANOWA,1998,2,-5.2,20.433333,49.683333
9595,249200240,PTASZKOWA,1998,8,-8.7,20.883333,49.6
9596,249200260,ŁĄCKO,1998,1,-3.2,20.439444,49.559444
9597,249200320,ŁOPUSZNA,1998,20,-10.3,20.133333,49.483333
9598,249200360,MIZERNA,1998,23,-10.5,20.283333,49.466667
9599,249200370,KROŚCIENKO,1998,12,-7.9,20.433333,49.45
